mod_id;mod_mo_id;mod_it_id;mod_qtity;mod_fromlocation;mod_tolocation
1620;2531;2531;9962;L9137RRBS683DL4 ;S8IA9G2X3JM0E97 
1621;364;364;4760;PW0DXL1MV2L3T8Y ;JU8Z9C95J7DZP35 
1622;1173;1173;13546;JXBB0MD7034Z67G ;A7BCN6AU1229A2K 
1623;3200;3200;6439;ZHGPEDLZ7E856NH ;1NPFLB8FYCR2227 
1624;9451;9451;7139;74JFASM2ITDUH2G ;DTQ6XV4DJEX6A0V 
1625;324;324;5212;LF4BS9P5BB3ME70 ;MUY1DP6YYWDAE8R 
1626;1570;1570;0;LLR2N0U6UD6K0RI ;V2VGBEL6JCW7D24 
1627;125;125;3129;YKJQI6RYED3ZO0O ;HAF845LNNR70IUY 
1628;450;450;1395;T09WBD0LLYGE255 ;MYB74F588SI1TYK 
1629;993;993;2869;SYOTN9UFTTO9WVH ;SES4SJVPG8SK6LN 
1630;922;922;14198;PVRZIMUKJY5KPDV ;DKKFQWU146ZCNKT 
1631;1408;1408;998;8J7QCVMJ6T2IPRO ;6B831UI33MRWNL2 
1632;3729;3729;14783;GMO7D625439P39P ;4TO8E56VKRZLJJ2 
1633;3515;3515;14538;XF0DNRHT88SOKCV ;E3DVCKNI1HC45XE 
1634;340;340;4516;9F42OOV1H1M8LXF ;4C7TVLA14CJAVXJ 
1635;764;764;3219;4LK9QB2O4UY5DDL ;KUHJ77AK667WS1Q 
1636;2966;2966;14660;8HFN5MS9KYWM598 ;CFH7B81TSCQZ0CN 
1637;1772;1772;4909;SVKYRL1YDFYTQPO ;YSKAGVCX1NNPDE8 
1638;125;125;997;GT03HRRHTBPSEFJ ;MXYFFB8CTOQVGBJ 
1639;3731;3731;9723;MMDITN0NGH9QOYJ ;I2Y0HF6H3K6NKCF 
1640;2646;2646;9800;AT6B85U0334GV9J ;3MC3E7OMJ8HR4GG 
1641;3807;3807;460;V273B6ATTCMZH1S ;4U6BF7L7QGCV5LR 
1642;22;22;12315;RUHL98MHRCEQIJR ;9CRUYGFADCH9YED 
1643;232;232;5834;XBULRFJ4JDHWIUI ;4GJQ63ZW05CXVTG 
1644;1198;1198;8048;A9O1RYONFQBZSJA ;G0IROMROEVX3QC9 
1645;365;365;12952;KE26672CAD2WQQY ;3PRO21A5DVTS3HF 
1646;125;125;6221;TBG8VQGZM7514KC ;VJSXWLXHOVBA5V5 
1647;2603;2603;13700;27B3SCV27CQEVSX ;W0T62RVFPCETTYK 
1648;2154;2154;5937;RE5G32EUY2JZ118 ;GD77KBFIR907P0Z 
1649;530;530;11256;03TIFU4HFD1IZ14 ;Q5V3N8H3ND7J64O 
1650;1283;1283;6174;AGAPFVVZTG5QTW1 ;AEUSOY4LKBETROP 
1651;1099;1099;9702;40DRZE9X9N1Q1VV ;DX3O2G97W4J63VC 
1652;1698;1698;11779;XPPLRIB57TPZPEO ;K9WB57TR1AJCUNB 
1653;1203;1203;13983;CVEYNCUV7CFRU5Y ;NI6810NT4NVJEXH 
1654;566;566;8616;K7S37GELO8K5PA7 ;ZR9IRDJ54BNSXXC 
1655;1329;1329;283;ZID5HW9LVTDE2KA ;SKJLO3LJM27IC9D 
1656;788;788;13931;UREHLKBWGSAESO6 ;TUC2ET79Y13QDVV 
1657;2218;2218;6176;5JRCRSFOY68E20J ;AMRTEWZV5PVO61T 
1658;1126;1126;911;YIAXVQAF6HOOMUT ;XJY3KATZD9MNZV5 
1659;565;565;10339;MG8JTXA1CQIECXT ;707PIJPWUHWOYI2 
1660;2987;2987;12758;95G9D91E9B5A4R1 ;NULL
1661;1822;1822;689;D1RLR0B088L47V2 ;78SUWSM0TSF49CW 
1662;2229;2229;4350;O8FHEJSDFT9HR0X ;K4H6U4DDT193D41 
1663;3720;3720;2264;OE1B58O9UF15NW7 ;6PGR3AUED7WP3KM 
1664;1105;1105;7847;8WMVBKPT8D6XQT9 ;LM4T0W23VE1UJIM 
1665;1230;1230;14586;A0GSTR4FK5MYINP ;RKYKW47992SM8N9 
1666;773;773;2357;MV8VD294O82R2QI ;ERIR07UAMDWO90V 
1667;1552;1552;3026;6TUNGEJHS6B5XRA ;K8YJM2MGEUKY3FU 
1668;9902;9902;14389;ONBULDU8RB3LPCD ;4SFR0VNJQOXI8IZ 
1669;3078;3078;3415;NMSOT217CR37R36 ;6X20OQMC52C5NW6 
1670;1929;1929;10143;XH3EFOETZLW5BYS ;IOKHK3UPKFSY537 
1671;1713;1713;289;NULL;UBR5DUID53MYJIW 
1672;789;789;407;SHIBZLRMM3IU9MG ;HQ0JYIO33DG9YO6 
1673;8454;8454;840;46N88ZEY7YP75WW ;UGAB41TO56BHHW5 
1674;1141;1141;165;NULL;IXGE2NXCMO20E9E 
1675;1739;1739;9517;ZNFAKVYCPHRB6KJ ;WL327KPGXCER67L 
1676;1602;1602;12647;5804BK7T3K30WKG ;7DR17SY6IYPGYSA 
1677;1263;1263;13926;74VL76297BIR72S ;RTKWS3UX70HQ955 
1678;1116;1116;5497;FC2WWR2FGL60SYG ;2VT0HDA4MWJ8V8H 
1679;9715;9715;8488;NULL;1H0DNPE3ITT6A7X 
1680;1307;1307;917;1141PY5Y5QXZ1GL ;TAE3Y9EDIF9VJM2 
1681;9821;9821;6512;RGLJIJTF2G4LZ2G ;JCOS5SRCGPHOK4U 
1682;367;367;12192;VDP5YRXH73R5U2D ;Z6FKUE6S2MU7FJK 
1683;1462;1462;5140;069BCWMH8OY9TKY ;RUNYI471I2M8SQT 
1684;204;204;11695;9N4NQF20J4BESOK ;LVVC6H445WQJXKW 
1685;2886;2886;4495;23LTT5WYR8X9SNN ;5KWQHVVUZE1RRYZ 
1686;1039;1039;4220;5NV7XQAK39S8K8P ;SGLKN8P9PITMEN3 
1687;980;980;799;4Y7PZ4A4Q6VHIT7 ;5P37T2XQ01CSFCD 
1688;223;223;5921;GO94SD2BT0QJCND ;XEQHZC9WUN1Y29F 
1689;1826;1826;4232;ID5UGXO0DRGRUS2 ;A3M1VRHQIVJLVXT 
1690;9643;9643;4289;2WSWYLRQVVWYEQR ;5MO0XLZTF6D61YO 
1691;976;976;8483;SCZ5OCFI08R1WBH ;L1HCQBB5W0Y4SN1 
1692;807;807;3998;YGHGVHKXLEZK1PM ;TOTFKEEO4SMOEBO 
1693;2076;2076;0;ZDYITWLPG9VQTQT ;6S0UFHLUBJ4WNV0 
1694;1120;1120;5658;EW0Y8B7BR1K9DVH ;5FDC4876MT7XPNQ 
1695;1691;1691;11966;M41JCY61USZLLU3 ;BEX0N6HB2Z30AI1 
1696;1486;1486;9111;LE54OOEO6NQRCCC ;SUIZYCGXLT8M9O5 
1697;1884;1884;11110;SK4POA7GPZ3GBLP ;TJL9X04ZX19556W 
1698;950;950;10051;YPOYPCMXPDDP7FO ;RY5U4RMZYZEUYV2 
1699;1681;1681;12988;FET1PD6A7PFPKXC ;NULL
1700;3955;3955;8463;XTTNOEWFY6ZAXH8 ;UF7RXSBRQJ1X2AS 
1701;787;787;10594;BM0XSO7KJDQZXWC ;X3UBIAK1XLBYL90 
1702;9666;9666;3194;0SSEL0T1IE2JEVD ;ZUAPZ47YND4KQOW 
1703;1158;1158;14312;H4DYXFS9L93ANWH ;6ZXU0QWKV5UBHC6 
1704;532;532;2522;T794PTOASYFDLO5 ;JYY803FSWVO55ZB 
1705;3458;3458;1112;Z0HTIEUL0ISCWID ;PNSMB618YQTUAWH 
1706;1707;1707;5885;X0P6L90OG36Y0EN ;7O1RQON2K5X42QF 
1707;739;739;9295;3FBNEOIFCO360CD ;TMLTKJ4CWQ999LH 
1708;1355;1355;10938;LTGLYZ2Q0TDF8WK ;EDXGYJH10P168W5 
1709;263;263;13818;VU9H7Q79H9TW5TN ;BY0OAOQNJOU0EDT 
1710;900;900;14099;PWD7X1Z4CLMKA37 ;NWQOTYX94JSUIY3 
1711;871;871;2637;3HB63W2UM73O56K ;K1YBKTQQNAXAPGM 
1712;3371;3371;4;69PBIDOTV44M3MY ;W3IC6GED1QJQVV5 
1713;683;683;679;2CSOIH0TUJKQYAY ;KUGDFIDU601J0NK 
1714;757;757;7424;0GE1DVYPTHAYSGQ ;X5YFFRT3NK9U9ZU 
1715;2180;2180;9422;9PMSDWOP8WHZTYV ;4BPU097EPO55FVC 
1716;1068;1068;6245;6XLN7W16E3U0621 ;6WTQWQ6T0CPU8JK 
1717;9570;9570;3498;SKG9N6T4RPSHEYW ;68EPXPMNXKPQLNO 
1718;1858;1858;14210;MOSUU2SDOFEA1OI ;8VND64WE5WTOJD5 
1719;2018;2018;5569;U268IMXZ3GVI3JS ;3ZZ6GNGG95SB0F7 
1720;1380;1380;3351;60DH96JPS3L8SJ3 ;NXLCV701C0K1VX4 
1721;1437;1437;10366;6MMBSOC0QSQE799 ;EKMMNHBLE730BKD 
1722;1823;1823;1558;NY30A0WOJHFE0P7 ;OG1LRS9WYYUG3FK 
1723;3118;3118;12106;DSBHXGNIODQHF5I ;18XGTLP6M0XO4ZQ 
1724;1504;1504;10157;UHKTF2T6PXSA8XZ ;MUCFWISMAQNPMUI 
1725;2943;2943;14126;K60FXR66ALCX9F8 ;MQY2NXW3RVZRUKR 
1726;2148;2148;1660;YWKJ4D4BZ5SZOC9 ;72T825FJGA52XZJ 
1727;3848;3848;11292;DPX943L2AEJUPVW ;IY2D1N5PY8N1I1R 
1728;1275;1275;9749;PDCCDFW61PGRY6I ;YOHK09WGAFLCST6 
1729;285;285;3875;CMJJIZ9VAH9QUAM ;B78WIEXKW4AUHE0 
1730;2102;2102;6055;9IAA0WDYTQ8FNU4 ;JF48IYQ81M2L1TW 
1731;1872;1872;13408;VMH2CCRQ4H2V65C ;1WPBSU7KRXOWZ2Y 
1732;1121;1121;2595;3DIGW7WF9LQRRT8 ;E6SDPX9DG0VWBBI 
1733;2859;2859;938;D5U8SJQWQK5JUHR ;75SLPPMP7JHKAU8 
1734;1794;1794;12035;EHCABN7OP1TRL0Z ;N66V0JE4MBUSYB8 
1735;2975;2975;12894;8MH0A4YJMLPB1DL ;FKOT9D6PJ266GP3 
1736;3138;3138;12723;T3C9GY4PX6IQPZA ;RW855N2NQOYDUUQ 
1737;2019;2019;7201;LUA80RCAITNPYWM ;A24P5FPAZHBXD8O 
1738;1153;1153;9669;G2YINPUAHR24L7T ;780223ASH02LESV 
1739;330;330;4028;BZQ62DR1R2RNAFR ;CAVDKEGC7Y5NB49 
1740;9462;9462;5810;J6AN0S2W0ZQ8O7O ;005LTOS6SC75C4V 
1741;1711;1711;10201;ZZEY6G92AWQLX60 ;LLL3DADTSOV4YMG 
1742;1449;1449;8282;01KEX5MIXT53NID ;QKKDM9VNIOL76BZ 
1743;5933;5933;1982;DGOA0SV3X8D42HY ;2Y2QJ64PMCT5TN8 
1744;1455;1455;6823;ZO7NN9DTCV1CA5F ;WUERJHKCQXKOP6N 
1745;9705;9705;1594;NULL;OR10KQTKFVQAGPU 
1746;1775;1775;4285;I77HHP186HHPSIG ;GEBBX7JKEPZLMG0 
1747;898;898;7803;VB3YBQW32UX4QIS ;PCH1M8L61UCOR9W 
1748;9850;9850;11575;SLLU9GCAMZG5SO1 ;3Q8AVBJG8GLUQ7X 
1749;30;30;11237;FLHY1GGSA4EMRWH ;UAL38T87T5A3VVT 
1750;1164;1164;5720;OPW7WL6EZTBB9QB ;TZIW7PLDS1T5MRF 
1751;572;572;5612;T3P41UPC4TK52PI ;WCTHNSSAH0HQ0GK 
1752;419;419;11900;HTG2STYTF3Z855I ;NG0RO1S5O7A7Z3L 
1753;2699;2699;4482;S0SO7CMU0J2311B ;PG6I2CH178E68VD 
1754;2434;2434;9636;BLTGA8M05VPYUH7 ;GGH5RO5UKOSGIKA 
1755;738;738;13097;A0C2WUJ57M28QUS ;FF0J91AAZZKGMLW 
1756;1946;1946;9036;RQWJB29KDSJBNOZ ;UXRJLFA1BCXDK0I 
1757;4036;4036;6089;C3T1P9CH1O9N6E9 ;Y0RSUT2E576R4P7 
1758;551;551;4155;3C64LNN7QRO4B8H ;RYMKTQT05Z8X3WQ 
1759;366;366;3397;MKVN1QNHDFHMTLD ;GXHMU4Z0VCDE8IX 
1760;1833;1833;14452;J87AHVXPFLAXK85 ;4YMLEYS77QMUL5A 
1761;1063;1063;9593;6P0MJM9COOR550E ;G7B67L5MZLOGDFR 
1762;1206;1206;14546;DPK2161RM57GGPW ;2LT5A4KH5AF3H4F 
1763;6618;6618;7062;9OG3LRGWZULS3RK ;25X17QFJTZMS9BU 
1764;688;688;7762;75KVN3SZO9ZDESW ;Y0SZB4YBMU1W514 
1765;624;624;691;RMVGKAJM8N37L9N ;6YE8HPFB6ACAIR7 
1766;2592;2592;42;LS8A51G6VGFBS2I ;GN4HCGEX6LEDPJD 
1767;1340;1340;14066;XM0HW3UWLYMZZLE ;VSMBWLA8KGS1SNT 
1768;1796;1796;3644;L4SMKLTQ5OK4V7T ;M7FHWNHPKH1WA2M 
1769;1664;1664;9530;5W9Y86YHYCO7EH7 ;WKFP4WWUDVXWND4 
1770;2241;2241;11699;10QNAWMCS9C7IP1 ;RJQH3VU7AXQFKEX 
1771;1944;1944;14045;4GT2CG6F5AN7WMB ;T54784QPBK40QL2 
1772;842;842;8829;HA2UH5V9AX5YTRZ ;DH4RB4J0Q7F75H9 
1773;2892;2892;10182;AA2YN4YLUAH08EF ;XF2I8WBNT05IQTH 
1774;9725;9725;14759;YNP8N7WYLKSEA7L ;UK22A66PL4H0OIK 
1775;713;713;8151;AEXLJD1DBHZ6NU1 ;A62AIJYG6GXAY19 
1776;2239;2239;2083;HZ061RL3E4C2BJA ;PPCLE7OR8DX4FAY 
1777;864;864;14576;P3PTHTMKMCW67PB ;GB7KQ66BLMWT9VQ 
1778;1129;1129;5283;IWXB6FDJTT7F1Y1 ;UKAZ5YF3HB25MU0 
1779;2005;2005;8562;6CHK47FOCGJPUEW ;INUNTP5II10SAVI 
1780;1752;1752;9841;SKKFMZH9P60NM7I ;ND9VZZ4HV33E41O 
1781;1070;1070;8857;A40U7QNBH9YPVOO ;LZBL12Q5ERG4YMS 
1782;1509;1509;14718;XIMGEL56V7VX7S1 ;TPH9L5WIICRPLRE 
1783;1657;1657;13512;XVEQE1H2X8YD1RD ;D97AKWBKM4G7J0J 
1784;1843;1843;13156;HLP4L1AOYUZZVP3 ;AHLFJE5G3S3OB0J 
1785;1090;1090;442;7TR09Y0W0KJ5NR5 ;DZQOFI1XDXNGOOZ 
1786;1410;1410;1507;UUGL2XJVLQRK2H6 ;TIE45YXY4Q7RSM8 
1787;2027;2027;13113;5967ZDRJLT30I41 ;KTUJ9UTSFN2MROS 
1788;771;771;6302;OU518HM9AVFJ6FT ;TMVTLFHF2SKPA95 
1789;4068;4068;13938;EAZDLX5G3X09TJD ;P1WVUF7ZOMPIWA6 
1790;826;826;3857;OKV7B5ZNNWX3Y7C ;YSY6QF05BEHH94I 
1791;907;907;6633;ZKM75NLRPPYBHCG ;IBXQSXKDEW4ZPZI 
1792;1767;1767;0;IYULKL78BCPP01I ;L5QIAYZ90QJFXQP 
1793;1086;1086;3046;KV99W5B1Z4IM7N6 ;4JZLDFM17LRUB0F 
1794;729;729;6272;G6KZDRLEDDWSYVQ ;VQV4DZUJBNP2D5F 
1795;1903;1903;4576;62RL37TDNTLF3K1 ;7JV60XD5IPBP65Y 
1796;7084;7084;11218;6E9UHJITAVVJ8I2 ;A7J7VL74OF9PPKN 
1797;1357;1357;10655;ETG4WK79C7BJ55A ;54NR59BYCPLNO5D 
1798;1810;1810;1219;B8MJMW7NKXB7BA4 ;PQR5L8RLCQHKONG 
1799;2093;2093;9220;QH194XRL70H97YO ;NULL
1800;9621;9621;6131;L27ZWJHHMSJY9ZX ;19K2I6U1VLU6ZJG 
1801;125;125;1551;27TN40PEH0BMEXG ;230ZTHGWC1FFRQA 
1802;248;248;5219;96M93576ZJMBDSC ;9NLELANJVPA0ELM 
1803;9941;9941;4159;2F70500KDSIW7V2 ;NULL
1804;1191;1191;2044;BYO2DOYXZMNKDD1 ;9XIKNG4KSNPHRF9 
1805;426;426;14539;N4JZPGG961VAMBY ;B4XBX2YRFH437GI 
1806;674;674;6675;HXZF3AUDHA0JCG6 ;EL5U8P2TJ1MYL6S 
1807;609;609;11784;RT83C30VIFVBSNA ;G5O9OAW7ZR46B0C 
1808;5589;5589;1718;NJ3GDLLDA5HEFWW ;4Y259FWL23RVF06 
1809;9360;9360;4723;UVJT2VSDW4WOEIK ;ONM2R934PYVGLWH 
1810;598;598;1485;0CWSDQM58UT6LLF ;P9TN3M71836KI0R 
1811;99;99;11014;I5GW4GLSRPJ9PXZ ;LVHODAKVUYFAKG0 
1812;227;227;9461;KNE304C49DL71LR ;M8656I52FLTN2IL 
1813;754;754;806;OB581OQJR30N6CG ;6WVPES5EPYS57WH 
1814;3029;3029;10593;V2LY6CKETCNQVDQ ;20X9ULR2PF8SGWS 
1815;992;992;8557;Y8LDRRPWXVBW3PY ;CQ4NKARU3RG8Q0U 
1816;1705;1705;5595;XACZ0T5BQREP0ZN ;41K1LBUL4T0ZKCY 
1817;2398;2398;9875;DVPYR2J3CP0B1NA ;5GSGST7S83534JB 
1818;1633;1633;1034;EPSL1R5439M0C0V ;KPOFBQQ1WJJQ9S9 
1819;1411;1411;8907;7YJ8ZZ5UQ8MATTA ;SO2A7ERATSTH5QG 
1820;2807;2807;7320;GBBB62CLPKVIGIR ;IBEVOIGEPRJ9AHI 
1821;3912;3912;14185;T242423EKYUS4UB ;TEAGH1H6XELJX8V 
1822;872;872;1929;YKJ1PKR4LXJF4NE ;2Y8YDE397NKGUIZ 
1823;2072;2072;7763;GBHRP7YE7WQ88JH ;ADORFZ3HT8XAXXH 
1824;405;405;4707;9LJWZQM8BZG6JO9 ;VD6B8J2EB08TG1B 
1825;2438;2438;5673;KMCTDJJRL5USTIW ;E99KK4Q2VR44HSC 
1826;2936;2936;5065;GO5J3I9QO8GQQSU ;63LGBN3QA9FEQ90 
1827;1919;1919;10999;NTOM7NHP1SATWUE ;XHVOOWWQN3GHFXX 
1828;1581;1581;2557;2EPUJQT1DL443T0 ;OYNDFU3Q5J9APBB 
1829;246;246;5605;BB40UAVT7FHB7FU ;QC7ZXOM96UT87MA 
1830;959;959;3540;TNNC20YW0M8LJCM ;CWQSMNC2D5I4MM1 
1831;1270;1270;12496;RGIKPEYSIWN49HT ;RVQ2QXLZCD6L1VJ 
1832;1492;1492;863;QAAG6NRBD8Z719A ;8XYSKJZ3Z5MR5HM 
1833;745;745;5355;T8JRXA5FPUU5DUN ;THGBV8MFBQF9GR0 
1834;1268;1268;14152;SBV82524P67HEQR ;MZWPO8R7WN2KATT 
1835;224;224;7011;MRB0X2ZG5VRBTLY ;QMRKF7M0AIGT3QN 
1836;1553;1553;4621;KGFQE1SN6F1Q3N0 ;5455KXVKQ8F8524 
1837;2337;2337;4698;3LJLJMLPBE37ERA ;WKITZG2ECWF5SX4 
1838;352;352;12674;8OWYB0ULZNUI18D ;ZUE6OOBTR7T6RDU 
1839;1387;1387;13974;US781CZYVPEZXL8 ;EYXJ7T8P1QTNHPS 
1840;1244;1244;6480;4WHER2N2QYLVR3O ;4A9ANXT88O2SMWN 
1841;2135;2135;3659;1MCMJ22VPY3LMVN ;27RT0KY5LP5XUNB 
1842;464;464;14790;EGD4QYPS44I3R36 ;E01H4JKG5OAIRG3 
1843;1597;1597;8389;0BXB9MV2UMOSZ1G ;3ULAYZSKB3OYSVD 
1844;404;404;4817;A8HBPKC2WJIEKY4 ;C0DLU5UINBNB9FE 
1845;4821;4821;2924;RALAXB3SKBA4AXT ;M0U0212F7H51UMN 
1846;1181;1181;9397;ONSIMV2GZUFP3GI ;AP5R2IAXZ3MNBHA 
1847;7072;7072;5826;H21OG6XZ4OQD97S ;PJCS1DIBXYDC0SN 
1848;580;580;7453;QGQW6M0W74A2VEP ;ND1K9M34PX0YEF4 
1849;816;816;12715;TFN7V5LIPTDX4P6 ;79CB9V8X6UT44YW 
1850;1211;1211;13982;1GZNQLPU24GBVU3 ;GL0XFQM2G733CKW 
1851;1089;1089;1343;ZNKUJL3LU86C92S ;UM5QGBRS44DFTZZ 
1852;3776;3776;9621;YI1FF1D7QT5RPAM ;0TITF6BHM9V2R5K 
1853;1399;1399;7312;PNYH4B8GDDTIECL ;YA9IT6Q4U7TAC78 
1854;2705;2705;1900;CXDDTOBX9C4QGBW ;8C3J133OBO46FP0 
1855;743;743;6947;LBMM4AEM9K218UT ;KRGJPHXU2DY7C04 
1856;301;301;14623;75FRX921B07R6H0 ;1ETE11KU7L651KO 
1857;435;435;12456;H9W3PZV1JQ38M9P ;7TQLQPRRF9GO4VB 
1858;2078;2078;14452;JRJAW4MC8KA43MF ;JO51VLXI6LB3ASS 
1859;2590;2590;11372;K0JZYPN89D866TF ;OTZI9JOBN2ZSLWQ 
1860;9350;9350;9473;AS7FYP4DMKU4PRX ;AVLDFN9MW8E4ENG 
1861;2961;2961;10676;AAOLQQGU3A0IVG5 ;GXZBVS100TETM5X 
1862;2441;2441;9226;58TAF0TUV5CEUIJ ;VZTE6F30JDM15KX 
1863;2513;2513;11113;FCWV5TBJBDCNOMH ;LCBNWFGHULDL9G0 
1864;1405;1405;1183;EFZGXNHAHTQKD2Z ;B38EU2G1UYRI60U 
1865;2546;2546;3990;RI2JJA8BX9Y1O55 ;VE79UADGIBJL2HR 
1866;3911;3911;10150;N6ZEJ2KSUMEC3Q6 ;DVQ1BI4JV9SYNXB 
1867;1876;1876;4105;DRV6JYM47OJOOFL ;QXQU9QW0PSWJIUZ 
1868;1911;1911;1655;NGX72K1PXAOXVW7 ;7P5AAT4CAOEKHFT 
1869;1345;1345;3582;3PNW9ZPPJV7UIW4 ;0PV4RWTMYPBIML0 
1870;1316;1316;3936;03OMTY6TP6999P8 ;AFQXS0JXSDKLCCJ 
1871;3687;3687;896;GCKYSP1OR7N7C66 ;YBISZULAVIBLHLQ 
1872;1645;1645;12201;59WS7KD4IU63PGG ;NDA1OVRZ5YCDC8A 
1873;2580;2580;2061;NWD6C5MB10VLAZG ;51KB271FTG2APYF 
1874;9345;9345;2427;Z83ZSF3VYFGXIXY ;NVXY2HL3JJN1I7X 
1875;2421;2421;3660;RTJGT0O0MLR6PST ;7PFF1ELGBU88THA 
1876;1050;1050;14396;EN3GDG18TH7WPPS ;I4QGBBKNGGSJK0W 
1877;182;182;8540;NULL;IE3ZJ0589GN79C9 
1878;2055;2055;2946;1LTHF0PZK3C7NW6 ;9GIDHGCV5RYKM2V 
1879;2100;2100;1783;LWJUUIXBSBMBSSA ;YMPEEANIYI6UOCE 
1880;1569;1569;11276;SN53YC3DY3W93UK ;6QA3HI4227UR1LL 
1881;1124;1124;14240;B0AS5Y9JOIO4DE6 ;LB9NNVNZS0EZ9I7 
1882;3349;3349;3545;SFE0R379T5WQMN7 ;DUEWSSUFHNC6FVG 
1883;2426;2426;4843;QP0RIIRUEMFGOY0 ;WZ9D3RGB2BBG45S 
1884;502;502;6624;W4HOFK58T0Z01IW ;02E76PFSGT50IHJ 
1885;1573;1573;2197;AQENEE9ANJM5NRL ;K03A9TOME2UHGDB 
1886;1781;1781;2875;5CTH6II6KRYHJRT ;UT6CH866KGWALGT 
1887;3262;3262;8551;PE5XKC5HU71WY0K ;REW32IA6EST4VXC 
1888;1106;1106;3454;F4UOOFUR773MGSQ ;IT5OA6FBTWQTXE0 
1889;3293;3293;7205;QQF9MNAT7BMZHM8 ;89P2H8ACI0YOF2B 
1890;851;851;7388;7X1FW469JDQC8I1 ;3TRRA4ALYK95SH8 
1891;768;768;7165;G567KBFST1HDSVA ;RVVL89MAJT6A7RV 
1892;588;588;5247;ZJEIQBYMK5Q8XXL ;L3P4M9N4Z44WY4K 
1893;2083;2083;1302;9KICG0ZWH8LVNTH ;RYWK6PEU7G8HY0D 
1894;2353;2353;4500;34DO3JB46KNEL7V ;PHKOR4CI7RM35PB 
1895;701;701;10804;GS37CX5YKI1IQ2Y ;84I8VAKVPUX6165 
1896;1590;1590;9433;O24SKWLQ8E5WDKB ;RX6GJW9NMDDF2AP 
1897;638;638;3676;DPFVQ9A5YE3LITD ;5S8TH4BEXPYX66H 
1898;1696;1696;7206;LWQI22BJ6CZYS9K ;LNC7IUVCUUMHX5S 
1899;2744;2744;827;6Q51N30ESZT6SZ8 ;5G08XCHMLSJUXCG 
1900;1442;1442;7775;01AHUT8ADVODACC ;WCUFYHYAXVZMHUH 
1901;703;703;5291;T4EROCGHVBQ295Q ;WJRQ59396PMQA1F 
1902;1431;1431;4171;3JXRY34DHVNRFN4 ;E7LKADGOHQB1CV4 
1903;1764;1764;3871;M4COLGROLTMJ260 ;ARXEKQ9N8K98V7Z 
1904;1507;1507;8779;5GAQELQQZ1ATOP1 ;GG8A9WHJ239FX1W 
1905;2482;2482;13086;7AF5S2MMS855GLA ;KVGJ31XNXXCQ48T 
1906;415;415;4142;UEMYDD10DMPK6YZ ;RFLWMUHDAEBHHUP 
1907;60;60;7559;REBSQVG2UNY6FLA ;OYOZRGSFJKCBKRF 
1908;3436;3436;4885;QZYA23UU9ER6D2G ;9ZNIG0OQD28PPF6 
1909;1246;1246;13240;99D29IKYYJ4PEUL ;8516KTIBN5C2H6T 
1910;430;430;7551;BBT7ZPTOJHJB49P ;ZH7I67QO9XMO72P 
1911;1225;1225;6082;73W57848E0BJZ5F ;D93FP9AGGCUANM9 
1912;1793;1793;9510;TZU189VJGPIRY9U ;9PQ87OW1EDWM6U3 
1913;709;709;12669;TBIBYFK37LSYD9P ;G9O72EUP7R1UCG0 
1914;1868;1868;95;24H4FOKY8CPIPC9 ;OFFICHVOD10CCN9 
1915;1786;1786;10234;5NPNM4GEFQUMGW6 ;8AUEX14VU01GN1O 
1916;3339;3339;7131;Z3PTRQ95RK2LQ1E ;C9XREL7YDZU1DID 
1917;3647;3647;4383;CNSQJ1RYO2OPUXH ;HFL2LMPNAKNCGE1 
1918;2729;2729;4488;6IILMFDFEKW11VO ;C2Z3QH7N2V0Y73H 
1919;1231;1231;13986;CYAT3GMYCR5O1KB ;NHZ7GMCPKAHUXVI 
1920;261;261;1114;3QE7JS8W9CCZ5PW ;YIOAI9TZ8YZQLRG 
1921;1370;1370;1598;EBCVMN7QVK9VAPE ;2APYFUVPQ9JG0CP 
1922;1744;1744;651;81YAGGUJQDKQ3NS ;C20OE7UDO0ZHNL3 
1923;9512;9512;9450;UBAQ7G7FIOCYJCM ;U9SM6KJ3NYK8QCY 
1924;805;805;11194;YIQ3RMDXGT493HM ;9SDJRRSVGB9FUD2 
1925;1347;1347;11771;SN1YEOMSUJSR4V0 ;5QLRJ20SJW0GMLM 
1926;1997;1997;10650;Q0SLWOU8YD9DBYB ;138U8K12GX5UA39 
1927;9775;9775;10899;246VBO5AVY97UMT ;WG20R7C6SL0VQC8 
1928;555;555;12561;TQI3O0B3ST00E9G ;OXER47WLOJALW5I 
1929;1409;1409;6623;7QPZP422UHQYFND ;NQJ6IMKUQ22NK6C 
1930;1482;1482;9227;KOKLF8D1T23HN4V ;PA5CPH5OJHB7WQ9 
1931;653;653;0;HCZ3WTVONF869DO ;2K8ZS2C2DJ12591 
1932;552;552;10719;FOGQOVGZDN5M1LE ;76WMZ5Q5LVM1BDX 
1933;1616;1616;1334;M4G2NAFQTVXZ06R ;SEKZYCBMY3Z5G2I 
1934;583;583;2119;EY1ZO5XMW0Q9N8N ;FT0QUNNWU2DXFAQ 
1935;1348;1348;9009;1IK5WMH59PXSXGY ;M19QO1JUU9OV6KP 
1936;134;134;5985;VP83JF1G7U5NJ53 ;CBLIC655RN5WYE7 
1937;1393;1393;10068;8VYHLMKSGWQY84O ;CZJESSLE95WKZRQ 
1938;1448;1448;14674;1JEY0KILH4Y1GUL ;CTK4P8NGV4Z1WNV 
