st_id;st_us_id;st_description;st_date;st_status
1891;1274;trepicandor;2008-08-07 16:27;9FRFZDYYVN8M
1892;1092;egreddior transit. e bono;2010-11-21 18:25;GWFPR3GR6HRSVW9
1893;2200;quoque quorum;2010-08-01 14:26;M9S0P6J2TGW0F0
1894;2711;volcans et;2010-06-20 09:23;5AMK2ITM
1895;439;Multum egreddior;2003-01-12 10:53;0Q3Y0M4HPP8EFME
1896;2207;quad essit. vobis et;2004-07-20 18:41;DCWB6FC5KLH8C6
1897;1825;si venit. si Longam,;2008-01-23 06:53;SMOZY2L26C
1898;1267;trepicandor e quo;2009-08-04 11:12;BPSIQN8AP5XBX
1899;2747;volcans habitatio;2006-05-29 22:37;EYEE5V5IZFS
1900;2716;bono non cognitio,;2003-06-03 00:49;MG6RAPYR3M
1901;974;et eggredior. vobis;2005-09-09 15:22;1VT01GLVBQEJ4
1902;2312;quo fecit,;2009-02-20 14:24;N1GASPCQY0R4YU8
1903;2194;quorum e quorum in;2006-08-22 12:26;5HSKCJBV32EJG
1904;1586;et et Id si;2007-11-24 04:26;8W1JNNIHBW0BWT8X
1905;2491;et funem. Tam;2006-01-01 02:46;QNYKWRKV3QL6
1906;939;Tam et quoque vantis.;2007-04-02 17:30;BS9YSU2E7K
1907;1000;fecit. plurissimum estis;2008-07-14 02:03;O6VJ1NIM5
1908;2596;linguens plurissimum;2010-02-26 06:28;NWHFB5HOJWX
1909;2493;non vobis novum Longam,;2005-07-03 06:01;KL71Y0DV3J24WQ
1910;125;in si et Pro trepicandor;2002-09-13 01:59;0UG8Y05N
1911;1664;glavans parte;2008-12-09 20:10;RIGPKQNN
1912;2779;non et non eggredior.;2002-10-26 22:41;DL9CZOH8
1913;543;si cognitio,;2005-12-30 11:37;H4UDJL9HU3OYAF
1914;2504;dolorum plorum nomen;2008-01-20 18:29;BAFJOADV
1915;2857;e quad si quantare quis;2009-11-09 14:51;8I4MNURRPQNJ1
1916;2577;Pro imaginator parte;2004-03-21 23:33;YVF3VKZY36B0P
1917;1864;Multum gravis;2002-09-08 02:42;XJZ48F41GMTZBX
1918;698;quis Longam, plurissimum;2003-12-22 06:07;JRE9VHN97HBF9E
1919;1926;in plorum trepicandor;2002-03-29 04:41;AN5IT5QJ
1920;1102;transit. plurissimum;2003-01-16 12:08;M9XFS9V92PJEXQ
1921;2559;in eudis quad;2010-02-11 22:23;RAASNXZVM
1922;2885;quo estis quo;2010-04-24 21:45;B6US32T73NMJ
1923;321;Multum eudis;2010-11-19 09:14;GYL1DKUJDWCRJUY
1924;1139;quorum in nomen et e;2006-10-20 07:50;DMEBYH21
1925;2442;gravum eggredior.;2005-11-19 23:15;YMQ6T3782UU1
1926;1972;imaginator venit. si;2004-03-12 18:21;MBRXYAI1K
1927;218;plurissimum funem.;2005-05-14 09:58;UBQ1789YVJLEX4D
1928;1282;Quad sed quad funem.;2004-12-21 09:23;T4IG04UIZ3J0
1929;2198;plorum manifestum;2006-05-13 14:33;SJFDFVV31Z0S
1930;2660;plurissimum;2009-12-25 16:10;YHA7DNKEG
1931;1895;nomen nomen;2004-07-09 07:31;I37QG814O8G20
1932;1695;non quorum;2007-07-18 20:39;1I8HGR5IO45D7SP
1933;2494;pladior Longam,;2004-07-31 14:37;G3C5W975
1934;1225;volcans linguens;2009-04-03 02:47;V0VBJFWH46VF2
1935;1316;quorum funem. quantare;2010-06-24 10:10;P8ZF3K30
1936;1192;Pro apparens e;2003-11-22 19:01;ERSCPU9RA23LRA
1937;2234;gravum glavans quo;2005-08-13 17:37;4O8V3MTHD5NXWU4
1938;2427;Multum gravis Id;2005-01-09 11:46;AVRGKR36MUE
1939;2878;Versus quad Sed;2004-08-13 21:45;CZDXYSBEC7W
1940;2549;eggredior.;2006-03-15 07:56;LAE62XCX6IS
1941;2303;bono pars gravis brevens,;2008-08-18 10:13;ZTMCL29878
1942;126;transit. brevens,;2003-04-17 15:28;ESPY3IP82Y4UACW
1943;872;habitatio fecit,;2005-07-28 09:22;OIHFU6NY46YTAXN
1944;2034;e Quad quad;1971-01-01 00:00;C50EDY8EG9QRU
1945;2336;brevens, quis et;2008-01-26 20:01;C0PXLQPT
1946;1899;Et novum novum quoque;2003-03-09 19:19;85RUXKWY4API4C
1947;1710;et non quis;2007-10-13 17:46;RP93YKGV35UY
1948;1990;vantis. quo, estis quad;2006-11-23 06:47;CCXPJVS9M4BTKBLG
1949;2486;nomen plurissimum gravum;2004-07-12 19:57;G8N76VHMVPR9NO3
1950;2159;in homo, in;2002-08-11 18:32;SLSDZY8K85L
1951;2704;egreddior Quad quo, Quad;2009-10-22 11:20;9D8UEXOM
1952;548;et et non vobis;2003-11-13 15:59;V5GF3O50ZYF77R
1953;2249;quorum fecundio,;2006-02-02 00:45;T36HZ3Y1AI
1954;2295;Quad eggredior.;2009-05-09 06:30;HGXUQ0HBWGBXV
1955;2773;in estis parte quartu;2005-05-14 10:29;2K865Q2LJ1BQ6M
1956;1756;manifestum et quis in;2004-04-20 02:25;X46XR7P357FQWV9
1957;1149;Longam, quo plorum Multum;2006-05-17 17:36;5B7WJQU5SAVX
1958;1901;si manifestum rarendum;2009-04-03 05:09;IZTU4ZC40
1959;2671;si Sed plorum;2010-11-02 04:36;3DH3YQZ6Q9J6FZQO
1960;2918;pars Id vobis non;2004-01-05 05:10;914HBR7N8LWRVXD
1961;921;Versus parte et;2003-10-22 08:24;84I2NVFS44OBCKU
1962;2566;sed quis et;2003-11-20 07:31;GS23VLRL9GQ43EVB
1963;937;manifestum Longam, non si;2005-07-24 16:40;17V7MJDMCD73VAO
1964;2706;estum. travissimantor;2005-10-16 15:54;SB2VA9MCXS
1965;125;nomen funem. fecit. vobis;2006-07-08 13:51;5APP9C5BDZWU8PH
1966;2686;bono travissimantor;2009-03-05 18:28;8KID52DA2SGV
1967;1699;quo quo manifestum;2003-05-25 23:31;KIATC7BMNY
1968;2605;pladior ut;2009-03-27 08:03;PZARWHT5SQ
1969;2350;et gravis quad regit,;2007-09-28 08:50;SEE13XENGW9JS
1970;1128;eudis fecundio, vobis;2008-07-28 08:19;M0VH5WKMSN5R
1971;2094;si eudis quo, vobis;2007-12-19 19:50;EKZA317QVEB
1972;2701;quartu eggredior.;2009-08-08 05:55;D80HTFGIB9GXNNT
1973;2800;et novum non plurissimum;2008-08-28 14:55;5MQWBCZ2G
1974;2118;Id e eggredior.;2010-05-09 08:21;6HLQQMKDROK
1975;1635;nomen delerium.;2007-01-13 20:44;Y8O99441MF8EK8N
1976;7;rarendum vantis. plorum;2005-05-30 01:55;S18X088YWKJUD
1977;2251;egreddior estum. rarendum;2008-10-28 06:55;V581OI722UYFYR
1978;1922;non gravis;2006-09-28 12:22;75HY5KQFN3QZQC
1979;2827;NULL;2004-10-24 13:13;L9OCK25JK4
1980;2476;plorum quoque;2005-08-13 12:31;QYDZL9HPPF1W7P
1981;292;gravis imaginator esset;2009-02-06 05:29;PKYYJHPD9PQM661
1982;1967;eudis si dolorum;2008-04-19 11:34;WTXUR2OHHH0
1983;912;habitatio essit. e;2002-11-02 14:01;9JCGMFDLLML
1984;420;pladior et pars;2004-05-12 14:51;0L39UMAINT
1985;1311;in estum. Versus estum.;2007-07-22 03:13;2AVDNWGG2G23PCA
1986;2568;funem. transit.;2008-02-13 00:10;RTG0A85T6YENU6IZ
1987;1465;plurissimum;2009-06-06 06:45;E96Q1PO45IAX
1988;2088;linguens nomen novum;2009-03-10 14:08;EXKMJO7SUU42
1989;310;imaginator;2010-03-19 04:08;PHTMVX3MB249Q4R
1990;2261;egreddior volcans quad;2006-12-15 00:21;4PUVPKG27
1991;2690;venit. gravum quorum;2006-02-07 16:33;TROJF1OV07B
1992;2610;Sed et et et quo, plorum;2005-08-20 13:51;NDUU2VGDSKGW
1993;1829;glavans dolorum sed;2005-10-11 13:01;596H51QF83
1994;2611;imaginator et;2003-01-06 06:36;YRN2KV3KKL2H1U
1995;2738;nomen linguens gravis;2002-10-24 13:21;LMUU9BST9RID
1996;2752;quorum Et esset;2004-04-26 00:24;5L3E9IVB8
1997;1552;non nomen habitatio quis;2005-01-25 17:32;SXGWC43S5MNF4
1998;2284;e Pro si parte;2008-06-30 23:33;DT06XDB2H8E
1999;2033;rarendum vobis vobis;2010-01-19 19:31;HN8IY6C8
2000;1856;Multum bono;2009-11-22 01:33;WTEFP6ZCQ7QHJ1FI
