ind_id;ind_in_id;ind_it_id;ind_qty;ind_total
32739;32737;32737;3382;89063
32740;32738;32738;3843;62977
32741;32739;32739;5171;7680
32742;32740;32740;1917;92760
32743;32741;32741;7374;52488
32744;32742;32742;5979;14512
32745;32743;32743;6947;31426
32746;32744;32744;2117;31274
32747;32745;32745;8380;56637
32748;32746;32746;9212;44657
32749;32747;32747;4031;64993
32750;32748;32748;8903;29693
32751;32749;32749;2329;64866
32752;32750;32750;5131;49382
32753;32751;32751;1306;69471
32754;32752;32752;9861;80689
32755;32753;32753;8389;22714
32756;32754;32754;6878;64662
32757;32755;32755;3785;2558
32758;32756;32756;1224;43622
32759;32757;32757;9857;37674
32760;32758;32758;6814;54051
32761;32759;32759;7335;23028
32762;32760;32760;4727;91335
32763;32761;32761;6741;13760
32764;32762;32762;2747;16233
32765;32763;32763;8413;69875
32766;32764;32764;5601;20570
32767;32765;32765;4731;24354
32768;32766;32766;8491;48606
32769;32767;32767;9692;46717
32770;32768;32768;5569;79394
32771;32769;32769;1173;66699
32772;32770;32770;2251;79047
32773;32771;32771;3482;38263
32774;32772;32772;3967;89061
32775;32773;32773;8832;66007
32776;32774;32774;2100;87215
32777;32775;32775;3154;72387
32778;32776;32776;9878;56527
32779;32777;32777;1601;30228
32780;32778;32778;7162;9813
32781;32779;32779;4171;51646
32782;32780;32780;7085;99688
32783;32781;32781;8923;87660
32784;32782;32782;6961;96306
32785;32783;32783;3279;58755
32786;32784;32784;1257;4604
32787;32785;32785;4355;65016
32788;32786;32786;4421;18134
32789;32787;32787;6086;62595
32790;32788;32788;6998;54653
32791;32789;32789;6184;23974
32792;32790;32790;2966;97466
32793;32791;32791;8484;1325
32794;32792;32792;8948;48403
32795;32793;32793;7421;46221
32796;32794;32794;6158;62090
32797;32795;32795;8123;64261
32798;32796;32796;7399;42163
32799;32797;32797;6169;52533
32800;32798;32798;9519;10748
32801;32799;32799;1322;10510
32802;32800;32800;5225;68492
32803;32801;32801;7207;89353
32804;32802;32802;7613;36082
32805;32803;32803;9655;94476
32806;32804;32804;7812;52460
32807;32805;32805;4297;6805
32808;32806;32806;2336;20735
32809;32807;32807;3317;84369
32810;32808;32808;8493;62190
32811;32809;32809;2176;18573
32812;32810;32810;8838;46988
32813;32811;32811;9842;94745
32814;32812;32812;6818;18148
32815;32813;32813;6008;81617
32816;32814;32814;5249;99025
32817;32815;32815;6666;11198
32818;32816;32816;6143;92935
32819;32817;32817;4021;13758
32820;32818;32818;6229;1599
32821;32819;32819;9557;14450
32822;32820;32820;2297;88525
32823;32821;32821;9391;52477
32824;32822;32822;2153;98647
32825;32823;32823;6445;73465
32826;32824;32824;1814;38361
32827;32825;32825;2687;4199
32828;32826;32826;6004;60310
32829;32827;32827;3010;73237
32830;32828;32828;4458;75789
32831;32829;32829;7413;49353
32832;32830;32830;2539;65319
32833;32831;32831;5896;25832
32834;32832;32832;8094;83259
32835;32833;32833;1141;43549
32836;32834;32834;3652;36486
32837;32835;32835;1290;15384
32838;32836;32836;3752;29084
32839;32837;32837;1164;94446
32840;32838;32838;4188;99210
32841;32839;32839;3711;6397
32842;32840;32840;4468;93732
32843;32841;32841;5930;45598
32844;32842;32842;8885;34381
32845;32843;32843;4829;19147
32846;32844;32844;1294;75526
32847;32845;32845;6042;52766
32848;32846;32846;8757;65034
32849;32847;32847;1024;11944
32850;32848;32848;9565;19808
32851;32849;32849;8823;4363
32852;32850;32850;8512;78415
32853;32851;32851;7388;18980
32854;32852;32852;5740;29905
32855;32853;32853;5966;41011
32856;32854;32854;7266;32189
32857;32855;32855;4940;66497
32858;32856;32856;8002;41243
32859;32857;32857;9597;47997
32860;32858;32858;1418;26041
32861;32859;32859;1716;60968
32862;32860;32860;4358;79402
32863;32861;32861;2152;60649
32864;32862;32862;1500;25424
32865;32863;32863;6486;80421
32866;32864;32864;1234;50935
32867;32865;32865;1132;85093
32868;32866;32866;6464;87255
32869;32867;32867;2887;7112
32870;32868;32868;3370;65840
32871;32869;32869;2100;61572
32872;32870;32870;4886;40877
32873;32871;32871;9345;77914
32874;32872;32872;5764;72643
32875;32873;32873;1538;64751
32876;32874;32874;5485;25487
32877;32875;32875;4281;3928
32878;32876;32876;3726;87734
32879;32877;32877;9876;48230
32880;32878;32878;1284;3262
32881;32879;32879;8405;85489
32882;32880;32880;9494;91349
32883;32881;32881;5058;98005
32884;32882;32882;9253;78578
32885;32883;32883;8900;17552
32886;32884;32884;8755;69871
32887;32885;32885;2449;72696
32888;32886;32886;3624;49550
32889;32887;32887;8585;7372
32890;32888;32888;7541;62726
32891;32889;32889;7431;7228
32892;32890;32890;2346;95221
32893;32891;32891;7169;71378
32894;32892;32892;7678;83408
32895;32893;32893;3519;57573
32896;32894;32894;3361;86074
32897;32895;32895;9005;24627
32898;32896;32896;8350;13614
32899;32897;32897;3481;82191
32900;32898;32898;3679;4775
32901;32899;32899;2636;36205
32902;32900;32900;7971;94055
32903;32901;32901;7185;64002
32904;32902;32902;9967;99763
32905;32903;32903;3794;1882
32906;32904;32904;6008;76941
32907;32905;32905;4532;98423
32908;32906;32906;4932;2901
32909;32907;32907;1186;63503
32910;32908;32908;8904;18146
32911;32909;32909;4823;18252
32912;32910;32910;6964;96798
32913;32911;32911;3420;19723
32914;32912;32912;9755;69252
32915;32913;32913;4010;52248
32916;32914;32914;2314;48364
32917;32915;32915;6604;2369
32918;32916;32916;7752;81195
32919;32917;32917;1063;64111
32920;32918;32918;9001;25730
32921;32919;32919;3616;95820
32922;32920;32920;8765;16017
32923;32921;32921;4886;38646
32924;32922;32922;6262;86008
32925;32923;32923;5322;83820
32926;32924;32924;5741;8690
32927;32925;32925;4011;8317
32928;32926;32926;3493;35009
32929;32927;32927;8833;49582
32930;32928;32928;2696;48769
32931;32929;32929;5371;48196
32932;32930;32930;9282;98769
32933;32931;32931;7407;10717
32934;32932;32932;7766;75053
32935;32933;32933;1664;76872
32936;32934;32934;7659;85865
32937;32935;32935;4349;69162
32938;32936;32936;6006;79312
32939;32937;32937;1544;87477
32940;32938;32938;1292;40552
32941;32939;32939;7652;33753
32942;32940;32940;4054;12072
32943;32941;32941;7046;74237
32944;32942;32942;2172;93264
32945;32943;32943;5889;85217
32946;32944;32944;9955;66275
32947;32945;32945;4460;61503
32948;32946;32946;4210;89638
32949;32947;32947;9585;14730
32950;32948;32948;4787;10682
32951;32949;32949;8650;15600
32952;32950;32950;3733;87372
32953;32951;32951;2211;21501
32954;32952;32952;5865;19853
32955;32953;32953;7443;89400
32956;32954;32954;3649;29674
32957;32955;32955;9300;66514
32958;32956;32956;2118;53922
32959;32957;32957;8105;36428
32960;32958;32958;3202;94847
32961;32959;32959;9051;92577
32962;32960;32960;6988;54882
32963;32961;32961;8349;7469
32964;32962;32962;3071;11527
32965;32963;32963;7967;25306
32966;32964;32964;6374;55708
32967;32965;32965;5029;9632
32968;32966;32966;4749;30725
32969;32967;32967;1505;42383
32970;32968;32968;2942;13258
32971;32969;32969;8095;36179
32972;32970;32970;4568;13897
32973;32971;32971;3289;5099
32974;32972;32972;4166;33683
32975;32973;32973;4632;22742
32976;32974;32974;9059;96219
32977;32975;32975;7312;63851
32978;32976;32976;6430;60910
32979;32977;32977;5646;31288
32980;32978;32978;9552;15720
32981;32979;32979;1360;80645
32982;32980;32980;8586;33724
32983;32981;32981;6803;47262
32984;32982;32982;7701;78341
32985;32983;32983;9041;7857
32986;32984;32984;4060;18817
32987;32985;32985;4430;64447
32988;32986;32986;8536;38207
32989;32987;32987;7948;78458
32990;32988;32988;2406;25911
32991;32989;32989;6368;34851
32992;32990;32990;5349;54612
32993;32991;32991;6442;19845
32994;32992;32992;1529;93336
32995;32993;32993;6679;89172
32996;32994;32994;2673;50858
32997;32995;32995;7711;24992
32998;32996;32996;9807;62732
32999;32997;32997;6247;9171
33000;32998;32998;6255;74184
33001;32999;32999;1028;80464
33002;33000;33000;1563;22024
33003;33001;33001;9765;17157
33004;33002;33002;6289;40848
33005;33003;33003;7494;4203
33006;33004;33004;2449;85589
33007;33005;33005;9034;17470
33008;33006;33006;1753;55904
33009;33007;33007;2910;80067
33010;33008;33008;5444;7891
33011;33009;33009;7943;25917
33012;33010;33010;9535;37393
33013;33011;33011;8830;67639
33014;33012;33012;1132;11821
33015;33013;33013;1301;94362
33016;33014;33014;3530;6020
33017;33015;33015;4934;15143
33018;33016;33016;3292;28151
33019;33017;33017;4757;54934
33020;33018;33018;1253;19798
33021;33019;33019;2155;45497
33022;33020;33020;7187;49599
33023;33021;33021;5587;6513
33024;33022;33022;1430;94816
33025;33023;33023;4455;93071
33026;33024;33024;2517;88531
33027;33025;33025;6117;31266
33028;33026;33026;9749;35416
33029;33027;33027;5522;85531
33030;33028;33028;9797;25070
33031;33029;33029;9144;27687
33032;33030;33030;1566;23901
33033;33031;33031;7068;35526
33034;33032;33032;9819;65770
33035;33033;33033;3306;55232
33036;33034;33034;4887;71291
33037;33035;33035;6393;10948
33038;33036;33036;5107;6637
33039;33037;33037;5002;17035
33040;33038;33038;2408;65735
33041;33039;33039;5551;14346
33042;33040;33040;3233;47049
33043;33041;33041;7058;73869
33044;33042;33042;1929;67274
33045;33043;33043;8956;93977
33046;33044;33044;2119;19901
33047;33045;33045;4509;71092
33048;33046;33046;7543;96972
33049;33047;33047;9458;71275
33050;33048;33048;4695;52389
33051;33049;33049;6279;45161
33052;33050;33050;3934;5787
33053;33051;33051;5457;60148
33054;33052;33052;2449;67110
33055;33053;33053;7546;94162
33056;33054;33054;3782;47497
33057;33055;33055;3817;32215
33058;33056;33056;6838;76157
33059;33057;33057;4245;30485
33060;33058;33058;5349;44938
33061;33059;33059;5080;54040
33062;33060;33060;6378;54788
33063;33061;33061;5430;8086
33064;33062;33062;5592;38806
33065;33063;33063;8151;55297
33066;33064;33064;6705;24069
33067;33065;33065;6348;49486
33068;33066;33066;1604;58784
33069;33067;33067;9518;78052
33070;33068;33068;5439;62113
33071;33069;33069;1848;87958
33072;33070;33070;2303;60636
33073;33071;33071;8123;69488
33074;33072;33072;6405;44837
33075;33073;33073;9785;84757
33076;33074;33074;3196;79600
33077;33075;33075;2745;98878
33078;33076;33076;8244;75156
33079;33077;33077;5969;53446
33080;33078;33078;3963;90762
33081;33079;33079;3375;50544
33082;33080;33080;1616;78305
33083;33081;33081;5270;66018
33084;33082;33082;3289;70368
33085;33083;33083;2812;37023
33086;33084;33084;6974;13384
33087;33085;33085;6794;27543
33088;33086;33086;2606;2120
33089;33087;33087;2326;6949
33090;33088;33088;4028;30770
33091;33089;33089;1981;41520
33092;33090;33090;3336;52091
33093;33091;33091;9562;30959
33094;33092;33092;7290;94948
33095;33093;33093;3009;8196
33096;33094;33094;4142;80489
33097;33095;33095;2804;49340
33098;33096;33096;6982;2785
33099;33097;33097;1910;1865
33100;33098;33098;7744;29617
33101;33099;33099;3571;33684
33102;33100;33100;8607;43900
33103;33101;33101;2530;19538
33104;33102;33102;9391;52444
33105;33103;33103;1395;46194
33106;33104;33104;1797;8664
33107;33105;33105;9530;71875
33108;33106;33106;5014;35832
33109;33107;33107;8248;55138
33110;33108;33108;7347;17068
33111;33109;33109;6537;86492
33112;33110;33110;3117;74430
33113;33111;33111;7393;90413
33114;33112;33112;7776;83162
33115;33113;33113;8637;95369
33116;33114;33114;6717;25640
33117;33115;33115;2519;59018
33118;33116;33116;8929;65585
33119;33117;33117;7922;90415
33120;33118;33118;7802;85143
33121;33119;33119;3157;38995
33122;33120;33120;6359;90479
33123;33121;33121;3583;3213
33124;33122;33122;4600;76088
33125;33123;33123;4713;27343
33126;33124;33124;6607;85012
33127;33125;33125;2294;66224
33128;33126;33126;9230;78670
33129;33127;33127;1252;76331
33130;33128;33128;8407;61917
33131;33129;33129;8102;60226
33132;33130;33130;3275;4711
33133;33131;33131;7504;27617
33134;33132;33132;1624;39199
33135;33133;33133;2988;40885
33136;33134;33134;8585;36594
33137;33135;33135;4996;77899
33138;33136;33136;1543;92820
33139;33137;33137;9678;74907
33140;33138;33138;7929;1476
33141;33139;33139;3702;89199
33142;33140;33140;2622;98847
33143;33141;33141;6248;41105
33144;33142;33142;8611;16367
33145;33143;33143;1489;24719
33146;33144;33144;9164;5947
33147;33145;33145;6652;89114
33148;33146;33146;6975;16723
33149;33147;33147;3525;37685
33150;33148;33148;8371;97586
33151;33149;33149;4277;87621
33152;33150;33150;9662;92668
33153;33151;33151;9724;67585
33154;33152;33152;6360;9856
33155;33153;33153;4398;40035
33156;33154;33154;3258;58041
33157;33155;33155;6325;4985
33158;33156;33156;7374;25287
33159;33157;33157;1215;72197
33160;33158;33158;9013;20025
33161;33159;33159;2189;47472
33162;33160;33160;1972;45543
33163;33161;33161;6960;60217
33164;33162;33162;9252;85290
33165;33163;33163;8823;73601
33166;33164;33164;2922;4227
33167;33165;33165;5244;52415
33168;33166;33166;1010;9992
33169;33167;33167;4251;32682
33170;33168;33168;3242;81351
33171;33169;33169;6769;99749
33172;33170;33170;7371;38997
33173;33171;33171;6842;78425
33174;33172;33172;5056;24940
33175;33173;33173;1669;52512
33176;33174;33174;5759;80293
33177;33175;33175;3622;59938
33178;33176;33176;9747;99249
33179;33177;33177;2508;59988
33180;33178;33178;2961;2195
33181;33179;33179;8430;9463
33182;33180;33180;4820;67225
33183;33181;33181;3046;32832
33184;33182;33182;2925;53076
33185;33183;33183;8041;6545
33186;33184;33184;5778;56333
33187;33185;33185;5729;49064
33188;33186;33186;9497;96940
33189;33187;33187;7814;36492
33190;33188;33188;2509;39672
33191;33189;33189;7431;24260
33192;33190;33190;6669;34904
33193;33191;33191;7898;2729
33194;33192;33192;5281;52439
33195;33193;33193;2085;9989
33196;33194;33194;4650;69648
33197;33195;33195;9955;28791
33198;33196;33196;4401;33498
33199;33197;33197;5899;78141
33200;33198;33198;5296;27964
33201;33199;33199;4845;55341
33202;33200;33200;5638;54689
33203;33201;33201;5117;90825
33204;33202;33202;3019;46781
33205;33203;33203;4022;34127
33206;33204;33204;2163;25668
33207;33205;33205;4379;5550
33208;33206;33206;1246;85580
33209;33207;33207;5573;98921
33210;33208;33208;2558;59139
33211;33209;33209;2163;51167
33212;33210;33210;8292;76106
33213;33211;33211;7993;62789
33214;33212;33212;8401;87125
33215;33213;33213;6878;29080
33216;33214;33214;5538;87883
33217;33215;33215;7663;82921
33218;33216;33216;8245;99954
33219;33217;33217;6506;33969
33220;33218;33218;4055;28917
33221;33219;33219;6239;32767
33222;33220;33220;6364;67476
33223;33221;33221;6925;66313
33224;33222;33222;3685;23740
33225;33223;33223;6266;84539
33226;33224;33224;1685;94068
33227;33225;33225;5634;12187
33228;33226;33226;9935;89842
33229;33227;33227;7900;67354
33230;33228;33228;2483;19371
33231;33229;33229;1847;32576
33232;33230;33230;2654;88064
33233;33231;33231;2347;18900
33234;33232;33232;4473;94007
33235;33233;33233;6474;6168
33236;33234;33234;4579;76255
33237;33235;33235;2050;71649
33238;33236;33236;7733;40169
33239;33237;33237;5786;81136
33240;33238;33238;6619;47492
33241;33239;33239;5977;66232
33242;33240;33240;2676;39191
33243;33241;33241;3308;64533
33244;33242;33242;6676;84406
33245;33243;33243;9840;18327
33246;33244;33244;7624;77402
33247;33245;33245;4586;5830
33248;33246;33246;5323;86578
33249;33247;33247;9127;35221
33250;33248;33248;6951;10802
33251;33249;33249;3904;92909
33252;33250;33250;4964;21036
33253;33251;33251;1294;73993
33254;33252;33252;7721;61066
33255;33253;33253;8457;1967
33256;33254;33254;6448;57640
33257;33255;33255;4787;63873
33258;33256;33256;2698;92326
33259;33257;33257;3376;5706
33260;33258;33258;7603;60233
33261;33259;33259;9641;69212
33262;33260;33260;8101;30682
33263;33261;33261;4455;81774
33264;33262;33262;8663;88083
33265;33263;33263;3276;6612
33266;33264;33264;3993;86531
33267;33265;33265;8909;51871
33268;33266;33266;2134;30152
33269;33267;33267;7219;4075
33270;33268;33268;7443;40005
33271;33269;33269;9579;48625
33272;33270;33270;1422;32854
33273;33271;33271;9577;85276
33274;33272;33272;4263;55788
33275;33273;33273;4647;14185
33276;33274;33274;8190;39504
33277;33275;33275;4417;33537
33278;33276;33276;2842;83970
33279;33277;33277;5146;60853
33280;33278;33278;7646;78537
33281;33279;33279;5120;65146
33282;33280;33280;4766;11102
33283;33281;33281;6889;71227
33284;33282;33282;2700;69415
33285;33283;33283;8179;84726
33286;33284;33284;6882;90727
33287;33285;33285;1355;28987
33288;33286;33286;4358;43707
33289;33287;33287;7504;58096
33290;33288;33288;4393;37151
33291;33289;33289;7107;66537
33292;33290;33290;7706;28371
33293;33291;33291;5853;93486
33294;33292;33292;5153;83821
33295;33293;33293;6059;1547
33296;33294;33294;4351;35400
33297;33295;33295;5099;41845
33298;33296;33296;6460;11467
33299;33297;33297;7202;64979
33300;33298;33298;4057;23356
33301;33299;33299;9317;49395
33302;33300;33300;7122;46419
33303;33301;33301;4346;17237
33304;33302;33302;2980;54987
33305;33303;33303;9458;25550
33306;33304;33304;4831;84212
33307;33305;33305;2811;27531
33308;33306;33306;4030;35359
33309;33307;33307;4547;14641
33310;33308;33308;3159;14759
33311;33309;33309;1407;27402
33312;33310;33310;4764;40032
33313;33311;33311;6938;48645
33314;33312;33312;2822;22804
33315;33313;33313;9947;40395
33316;33314;33314;5932;59108
33317;33315;33315;1939;1672
33318;33316;33316;2326;46182
33319;33317;33317;4778;55077
33320;33318;33318;6003;72559
33321;33319;33319;7858;60983
33322;33320;33320;5855;16263
33323;33321;33321;3569;95804
33324;33322;33322;4533;1151
33325;33323;33323;5314;99403
33326;33324;33324;4263;90761
33327;33325;33325;7782;14357
33328;33326;33326;5555;59212
33329;33327;33327;6766;92779
33330;33328;33328;7402;66175
33331;33329;33329;5680;28244
33332;33330;33330;1806;20912
33333;33331;33331;5134;9174
33334;33332;33332;4815;99245
33335;33333;33333;4679;10980
33336;33334;33334;2231;32790
33337;33335;33335;4697;50254
33338;33336;33336;6714;32906
33339;33337;33337;6749;58461
33340;33338;33338;1837;8343
33341;33339;33339;9973;26498
33342;33340;33340;4294;64125
33343;33341;33341;2501;43242
33344;33342;33342;6295;39421
33345;33343;33343;2769;15565
33346;33344;33344;1236;54324
33347;33345;33345;3345;19269
33348;33346;33346;3650;93923
33349;33347;33347;6040;25828
33350;33348;33348;4717;9111
33351;33349;33349;6505;90135
33352;33350;33350;2000;67615
33353;33351;33351;6717;24850
33354;33352;33352;1081;41401
33355;33353;33353;8175;51927
33356;33354;33354;1764;22720
33357;33355;33355;2013;96194
33358;33356;33356;8666;30249
33359;33357;33357;3802;82122
33360;33358;33358;7226;82587
33361;33359;33359;7574;8186
33362;33360;33360;4148;1964
33363;33361;33361;1321;53268
33364;33362;33362;4129;8233
33365;33363;33363;6709;32482
