std_id;std_st_id;std_it_id;std_qtity;std_remainingqtity
32467;32467;32467;8587;8122
32468;32468;32468;3094;5057
32469;32469;32469;6162;4551
32470;32470;32470;3640;7020
32471;32471;32471;326;6056
32472;32472;32472;2593;1428
32473;32473;32473;3794;3269
32474;32474;32474;4765;3401
32475;32475;32475;5531;1666
32476;32476;32476;6876;3235
32477;32477;32477;1142;7917
32478;32478;32478;1706;7654
32479;32479;32479;1050;3956
32480;32480;32480;8634;1592
32481;32481;32481;1608;9006
32482;32482;32482;28;520
32483;32483;32483;5430;8714
32484;32484;32484;8959;1383
32485;32485;32485;6666;4530
32486;32486;32486;9465;8526
32487;32487;32487;5844;9334
32488;32488;32488;4993;4435
32489;32489;32489;6855;6718
32490;32490;32490;9346;4819
32491;32491;32491;3901;5980
32492;32492;32492;1244;6957
32493;32493;32493;6575;9889
32494;32494;32494;2925;4396
32495;32495;32495;3743;7651
32496;32496;32496;4733;6813
32497;32497;32497;1454;9604
32498;32498;32498;8473;7421
32499;32499;32499;7689;1448
32500;32500;32500;146;3190
32501;32501;32501;742;9272
32502;32502;32502;3299;8359
32503;32503;32503;7063;1351
32504;32504;32504;2553;1135
32505;32505;32505;6699;7989
32506;32506;32506;4799;2331
32507;32507;32507;1907;1953
32508;32508;32508;6340;6357
32509;32509;32509;6534;1705
32510;32510;32510;3439;2536
32511;32511;32511;5847;6619
32512;32512;32512;3306;5175
32513;32513;32513;2833;5607
32514;32514;32514;3723;7635
32515;32515;32515;5836;8855
32516;32516;32516;8352;7231
32517;32517;32517;6345;264
32518;32518;32518;4876;1007
32519;32519;32519;4685;283
32520;32520;32520;9102;160
32521;32521;32521;3710;5490
32522;32522;32522;5972;2708
32523;32523;32523;1273;4287
32524;32524;32524;5893;5
32525;32525;32525;2968;781
32526;32526;32526;4099;647
32527;32527;32527;6042;1734
32528;32528;32528;5153;9136
32529;32529;32529;3060;9155
32530;32530;32530;9837;1783
32531;32531;32531;7363;2357
32532;32532;32532;9981;4343
32533;32533;32533;8544;7217
32534;32534;32534;2304;288
32535;32535;32535;3445;4972
32536;32536;32536;2559;9199
32537;32537;32537;3188;6597
32538;32538;32538;859;7825
32539;32539;32539;161;3896
32540;32540;32540;9451;1529
32541;32541;32541;4733;2452
32542;32542;32542;5627;9837
32543;32543;32543;9893;4571
32544;32544;32544;7155;9767
32545;32545;32545;8491;361
32546;32546;32546;8705;5309
32547;32547;32547;2135;3634
32548;32548;32548;3012;4681
32549;32549;32549;9356;6670
32550;32550;32550;8491;8103
32551;32551;32551;8864;8427
32552;32552;32552;8532;8573
32553;32553;32553;1978;5864
32554;32554;32554;718;2024
32555;32555;32555;3984;6235
32556;32556;32556;9980;4835
32557;32557;32557;2138;8639
32558;32558;32558;2483;61
32559;32559;32559;6063;6468
32560;32560;32560;6862;1280
32561;32561;32561;8024;1571
32562;32562;32562;8766;5005
32563;32563;32563;529;8647
32564;32564;32564;9407;1541
32565;32565;32565;3758;11
32566;32566;32566;5264;1691
32567;32567;32567;7042;5938
32568;32568;32568;3182;1942
32569;32569;32569;5739;4634
32570;32570;32570;8561;3484
32571;32571;32571;4349;5528
32572;32572;32572;7939;7645
32573;32573;32573;2967;4455
32574;32574;32574;3140;836
32575;32575;32575;3873;8521
32576;32576;32576;7339;531
32577;32577;32577;8155;7042
32578;32578;32578;5155;2300
32579;32579;32579;6138;6264
32580;32580;32580;9028;8942
32581;32581;32581;2741;7460
32582;32582;32582;8467;5575
32583;32583;32583;8627;1882
32584;32584;32584;2030;6067
32585;32585;32585;1859;7036
32586;32586;32586;1305;1234
32587;32587;32587;3511;499
32588;32588;32588;2060;764
32589;32589;32589;5023;4302
32590;32590;32590;8427;9038
32591;32591;32591;750;7244
32592;32592;32592;9717;3173
32593;32593;32593;1692;9207
32594;32594;32594;2702;4114
32595;32595;32595;3515;5420
32596;32596;32596;7997;7499
32597;32597;32597;3029;4340
32598;32598;32598;1517;414
32599;32599;32599;8483;7515
32600;32600;32600;6953;3316
32601;32601;32601;4120;4906
32602;32602;32602;1333;2540
32603;32603;32603;5136;77
32604;32604;32604;6418;2623
32605;32605;32605;4758;367
32606;32606;32606;128;960
32607;32607;32607;6743;4305
32608;32608;32608;4182;6796
32609;32609;32609;1059;620
32610;32610;32610;9240;1872
32611;32611;32611;4338;6985
32612;32612;32612;8475;9595
32613;32613;32613;2449;1490
32614;32614;32614;7883;3614
32615;32615;32615;9356;3730
32616;32616;32616;3901;6048
32617;32617;32617;2108;4185
32618;32618;32618;7176;6048
32619;32619;32619;3103;2512
32620;32620;32620;5155;5743
32621;32621;32621;2146;9212
32622;32622;32622;358;7314
32623;32623;32623;768;2642
32624;32624;32624;697;3113
32625;32625;32625;4087;3003
32626;32626;32626;9986;731
32627;32627;32627;6731;6235
32628;32628;32628;9682;4600
32629;32629;32629;1376;9328
32630;32630;32630;8195;5639
32631;32631;32631;6625;2254
32632;32632;32632;5330;2353
32633;32633;32633;1222;1343
32634;32634;32634;9124;8098
32635;32635;32635;9112;3348
32636;32636;32636;9036;7519
32637;32637;32637;1075;5938
32638;32638;32638;7887;8808
32639;32639;32639;1759;7054
32640;32640;32640;561;581
32641;32641;32641;3320;403
32642;32642;32642;6409;7608
32643;32643;32643;4387;1968
32644;32644;32644;3811;4109
32645;32645;32645;6856;6187
32646;32646;32646;9995;2125
32647;32647;32647;7885;433
32648;32648;32648;1291;9365
32649;32649;32649;9464;3770
32650;32650;32650;7848;9157
32651;32651;32651;6888;6413
32652;32652;32652;1753;1415
32653;32653;32653;9840;9967
32654;32654;32654;2110;9511
32655;32655;32655;8089;9909
32656;32656;32656;7335;1550
32657;32657;32657;2801;5769
32658;32658;32658;1041;7381
32659;32659;32659;1766;3282
32660;32660;32660;8671;3976
32661;32661;32661;7571;9731
32662;32662;32662;3475;4635
32663;32663;32663;2820;1098
32664;32664;32664;8778;4386
32665;32665;32665;7470;7064
32666;32666;32666;5214;2513
32667;32667;32667;4042;3083
32668;32668;32668;7090;7472
32669;32669;32669;657;6123
32670;32670;32670;1894;2559
32671;32671;32671;898;8249
32672;32672;32672;9260;6921
32673;32673;32673;2300;3980
32674;32674;32674;253;414
32675;32675;32675;4725;2221
32676;32676;32676;4794;9346
32677;32677;32677;6560;1024
32678;32678;32678;6079;5905
32679;32679;32679;1385;7514
32680;32680;32680;5701;4700
32681;32681;32681;7929;4596
32682;32682;32682;7499;9861
32683;32683;32683;9662;2115
32684;32684;32684;1333;2970
32685;32685;32685;7803;1010
32686;32686;32686;7914;2667
32687;32687;32687;4664;1700
32688;32688;32688;3045;2
32689;32689;32689;5102;8987
32690;32690;32690;6063;5128
32691;32691;32691;7610;3879
32692;32692;32692;1204;1120
32693;32693;32693;9680;7622
32694;32694;32694;2377;7417
32695;32695;32695;9301;5078
32696;32696;32696;9784;7800
32697;32697;32697;6438;7340
32698;32698;32698;2436;12
32699;32699;32699;2512;8423
32700;32700;32700;4693;3118
32701;32701;32701;7157;229
32702;32702;32702;3331;4967
32703;32703;32703;9976;131
32704;32704;32704;5983;3184
32705;32705;32705;5009;5024
32706;32706;32706;9966;116
32707;32707;32707;8362;4513
32708;32708;32708;3057;9798
32709;32709;32709;622;6387
32710;32710;32710;5687;4190
32711;32711;32711;7211;8902
32712;32712;32712;4301;8399
32713;32713;32713;7283;3325
32714;32714;32714;3335;2786
32715;32715;32715;2129;4843
32716;32716;32716;2334;3333
32717;32717;32717;2528;5074
32718;32718;32718;3225;5707
32719;32719;32719;1847;6379
32720;32720;32720;3707;7396
32721;32721;32721;4421;628
32722;32722;32722;8866;7301
32723;32723;32723;9906;2417
32724;32724;32724;109;9322
32725;32725;32725;6552;7364
32726;32726;32726;1808;4858
32727;32727;32727;191;4297
32728;32728;32728;5596;1457
32729;32729;32729;1050;2174
32730;32730;32730;2215;2748
32731;32731;32731;4138;421
32732;32732;32732;1852;1437
32733;32733;32733;2714;3770
32734;32734;32734;6827;6779
32735;32735;32735;3993;6123
32736;32736;32736;1724;5412
32737;32737;32737;8241;5777
32738;32738;32738;102;7342
32739;32739;32739;9821;9657
32740;32740;32740;2556;9769
32741;32741;32741;339;7712
32742;32742;32742;6362;5858
32743;32743;32743;19;1145
32744;32744;32744;8866;3108
32745;32745;32745;1076;1956
32746;32746;32746;9944;9713
32747;32747;32747;3237;1869
32748;32748;32748;824;2405
32749;32749;32749;2980;7640
32750;32750;32750;5993;6605
32751;32751;32751;6478;9185
32752;32752;32752;1951;9721
32753;32753;32753;8824;3381
32754;32754;32754;1927;3181
32755;32755;32755;1191;195
32756;32756;32756;8935;7768
32757;32757;32757;1544;3844
32758;32758;32758;1701;8274
32759;32759;32759;6032;5923
32760;32760;32760;7000;4976
32761;32761;32761;906;3828
32762;32762;32762;3823;4638
32763;32763;32763;902;5936
32764;32764;32764;1415;5184
32765;32765;32765;9610;420
32766;32766;32766;2149;109
32767;32767;32767;4522;7105
32768;32768;32768;7448;3142
32769;32769;32769;8799;6853
32770;32770;32770;3110;7118
32771;32771;32771;1758;9937
32772;32772;32772;1442;1183
32773;32773;32773;7229;3180
32774;32774;32774;7968;7441
32775;32775;32775;3528;233
32776;32776;32776;1608;5083
32777;32777;32777;2064;7116
32778;32778;32778;3479;5822
32779;32779;32779;1160;8072
32780;32780;32780;7735;5557
32781;32781;32781;9397;5045
32782;32782;32782;1890;6193
32783;32783;32783;3576;8461
32784;32784;32784;5068;8537
32785;32785;32785;4304;4745
32786;32786;32786;2467;6951
32787;32787;32787;9119;5989
32788;32788;32788;1136;9469
32789;32789;32789;6773;393
32790;32790;32790;3294;8657
32791;32791;32791;8884;2600
32792;32792;32792;9589;8751
32793;32793;32793;5365;3515
32794;32794;32794;3128;3266
32795;32795;32795;5506;4722
32796;32796;32796;9373;2571
32797;32797;32797;7211;6584
32798;32798;32798;4728;2619
32799;32799;32799;7531;7828
32800;32800;32800;3543;3739
32801;32801;32801;4120;8296
32802;32802;32802;6930;2068
32803;32803;32803;1956;2915
32804;32804;32804;5601;6321
32805;32805;32805;944;2993
32806;32806;32806;4938;9151
32807;32807;32807;2059;9971
32808;32808;32808;3869;8914
32809;32809;32809;6678;1253
32810;32810;32810;8275;1948
32811;32811;32811;801;2174
32812;32812;32812;6718;8280
32813;32813;32813;7141;7580
32814;32814;32814;8916;564
32815;32815;32815;5746;7488
32816;32816;32816;4780;3275
32817;32817;32817;8329;8258
32818;32818;32818;3841;9173
32819;32819;32819;7511;355
32820;32820;32820;5392;5569
32821;32821;32821;8217;3325
32822;32822;32822;5536;8133
32823;32823;32823;1503;9139
32824;32824;32824;1307;8330
32825;32825;32825;3830;2097
32826;32826;32826;6005;9722
32827;32827;32827;3668;9691
32828;32828;32828;8238;178
32829;32829;32829;4694;9731
32830;32830;32830;3647;8592
32831;32831;32831;2541;8171
32832;32832;32832;8275;794
32833;32833;32833;847;9795
32834;32834;32834;6935;3252
32835;32835;32835;7813;3714
32836;32836;32836;6507;321
32837;32837;32837;8114;134
32838;32838;32838;9327;2469
32839;32839;32839;6150;4327
32840;32840;32840;9288;9354
32841;32841;32841;4269;4626
32842;32842;32842;5490;5531
32843;32843;32843;9171;4975
32844;32844;32844;921;5334
32845;32845;32845;5511;3069
32846;32846;32846;1117;3348
32847;32847;32847;7135;6453
32848;32848;32848;144;9502
32849;32849;32849;4772;9429
32850;32850;32850;9800;4157
32851;32851;32851;2389;5892
32852;32852;32852;4547;7065
32853;32853;32853;8734;6811
32854;32854;32854;4180;9884
32855;32855;32855;6345;4619
32856;32856;32856;596;2796
32857;32857;32857;489;6048
32858;32858;32858;6833;664
32859;32859;32859;4984;1252
32860;32860;32860;5225;4378
32861;32861;32861;5690;5636
32862;32862;32862;4207;636
32863;32863;32863;3360;3668
32864;32864;32864;8868;1059
32865;32865;32865;5749;7126
32866;32866;32866;6476;6643
32867;32867;32867;7661;6285
32868;32868;32868;7276;7603
32869;32869;32869;9158;1581
32870;32870;32870;1399;8617
32871;32871;32871;8977;5775
32872;32872;32872;3196;4301
32873;32873;32873;3759;7284
32874;32874;32874;2018;1177
32875;32875;32875;7830;8149
32876;32876;32876;7671;9820
32877;32877;32877;3477;8358
32878;32878;32878;4326;620
32879;32879;32879;6632;7936
32880;32880;32880;8040;6164
32881;32881;32881;7351;3478
32882;32882;32882;2464;6176
32883;32883;32883;710;5027
32884;32884;32884;1411;9986
32885;32885;32885;3145;8829
32886;32886;32886;5155;4725
32887;32887;32887;2043;2411
32888;32888;32888;1354;2958
32889;32889;32889;5730;4594
32890;32890;32890;1107;1300
32891;32891;32891;9405;5105
32892;32892;32892;2123;1330
32893;32893;32893;6366;8066
32894;32894;32894;9078;6904
32895;32895;32895;2235;353
32896;32896;32896;781;6452
32897;32897;32897;8147;5835
32898;32898;32898;9495;6723
32899;32899;32899;3870;768
32900;32900;32900;6146;434
32901;32901;32901;8358;6305
32902;32902;32902;9732;6906
32903;32903;32903;3312;2145
32904;32904;32904;7184;2760
32905;32905;32905;9957;6151
32906;32906;32906;4714;259
32907;32907;32907;9958;2942
32908;32908;32908;4253;784
32909;32909;32909;4106;7423
32910;32910;32910;3938;1685
32911;32911;32911;7322;1351
32912;32912;32912;1;6029
32913;32913;32913;8957;6965
32914;32914;32914;5281;9306
32915;32915;32915;3150;4225
32916;32916;32916;2040;6905
32917;32917;32917;8176;2430
32918;32918;32918;8965;2706
32919;32919;32919;5057;9242
32920;32920;32920;1379;9493
32921;32921;32921;2779;9009
32922;32922;32922;4295;224
32923;32923;32923;2784;1082
32924;32924;32924;3546;9301
32925;32925;32925;365;791
32926;32926;32926;3844;659
32927;32927;32927;1397;3384
32928;32928;32928;1360;2537
32929;32929;32929;1445;1398
32930;32930;32930;6191;9580
32931;32931;32931;7079;6206
32932;32932;32932;4300;5662
32933;32933;32933;5759;4803
32934;32934;32934;7692;3339
32935;32935;32935;133;8907
32936;32936;32936;9007;7495
32937;32937;32937;2470;6778
32938;32938;32938;2250;7345
32939;32939;32939;9211;2302
32940;32940;32940;9207;7107
32941;32941;32941;8253;3185
32942;32942;32942;2321;521
32943;32943;32943;5032;7384
32944;32944;32944;460;7216
32945;32945;32945;5548;1017
32946;32946;32946;6726;3637
32947;32947;32947;5488;7159
32948;32948;32948;9051;1706
32949;32949;32949;8052;5714
32950;32950;32950;130;4203
32951;32951;32951;6783;4937
32952;32952;32952;7386;1381
32953;32953;32953;9522;7184
32954;32954;32954;1902;1252
32955;32955;32955;4038;820
32956;32956;32956;102;9004
32957;32957;32957;6120;1775
32958;32958;32958;8863;3040
32959;32959;32959;1572;4141
32960;32960;32960;5274;8322
32961;32961;32961;3499;5505
32962;32962;32962;2898;451
32963;32963;32963;8351;4050
32964;32964;32964;7178;1405
32965;32965;32965;5223;1973
32966;32966;32966;7485;3234
32967;32967;32967;6992;7476
32968;32968;32968;5610;3846
32969;32969;32969;6979;8754
32970;32970;32970;6183;6147
32971;32971;32971;1330;8196
32972;32972;32972;4701;6076
32973;32973;32973;1953;7519
32974;32974;32974;2471;3727
32975;32975;32975;8694;3387
32976;32976;32976;4265;1514
32977;32977;32977;3172;1567
32978;32978;32978;1062;8671
32979;32979;32979;8932;7608
32980;32980;32980;4305;8716
32981;32981;32981;6292;3588
32982;32982;32982;8253;1312
32983;32983;32983;8651;4854
32984;32984;32984;6818;1745
32985;32985;32985;9215;5382
32986;32986;32986;666;5777
32987;32987;32987;2266;7754
32988;32988;32988;3673;6894
32989;32989;32989;3079;4221
32990;32990;32990;2844;3539
32991;32991;32991;5298;5027
32992;32992;32992;8933;7744
32993;32993;32993;6392;5523
32994;32994;32994;7725;4350
32995;32995;32995;8971;6170
32996;32996;32996;9968;8855
32997;32997;32997;9361;2613
32998;32998;32998;1818;2586
32999;32999;32999;7648;555
33000;33000;33000;2763;658
33001;33001;33001;2107;1565
33002;33002;33002;8112;8958
33003;33003;33003;2517;4886
33004;33004;33004;9622;4576
33005;33005;33005;5970;9480
33006;33006;33006;6819;7837
33007;33007;33007;7543;265
33008;33008;33008;2183;6983
33009;33009;33009;2322;5779
33010;33010;33010;7344;8471
33011;33011;33011;1294;6562
33012;33012;33012;4768;787
33013;33013;33013;6592;9585
33014;33014;33014;8390;4537
33015;33015;33015;6909;4738
33016;33016;33016;5073;4589
33017;33017;33017;7361;7166
33018;33018;33018;9239;7781
33019;33019;33019;9013;2565
33020;33020;33020;4969;6356
33021;33021;33021;2991;2568
33022;33022;33022;5766;749
33023;33023;33023;2435;4153
33024;33024;33024;5382;3766
33025;33025;33025;1929;1198
33026;33026;33026;4454;7271
33027;33027;33027;1830;8963
33028;33028;33028;384;8438
33029;33029;33029;6703;4478
33030;33030;33030;1282;8552
33031;33031;33031;6115;8365
33032;33032;33032;1653;3157
33033;33033;33033;4220;5321
33034;33034;33034;5792;3076
33035;33035;33035;4042;3466
33036;33036;33036;518;4464
33037;33037;33037;3348;4711
33038;33038;33038;4828;2774
33039;33039;33039;3123;3521
33040;33040;33040;7613;867
33041;33041;33041;8778;8090
33042;33042;33042;9758;2881
33043;33043;33043;371;2267
33044;33044;33044;5684;2323
33045;33045;33045;4495;900
33046;33046;33046;6918;9143
33047;33047;33047;6794;3615
33048;33048;33048;9649;8106
33049;33049;33049;2528;4452
33050;33050;33050;5519;866
33051;33051;33051;973;1345
33052;33052;33052;2797;5223
33053;33053;33053;2358;116
33054;33054;33054;5890;9897
33055;33055;33055;250;866
33056;33056;33056;4901;3162
33057;33057;33057;5652;3205
33058;33058;33058;9572;4477
33059;33059;33059;1286;9720
33060;33060;33060;5662;5508
33061;33061;33061;1354;2289
33062;33062;33062;815;7766
33063;33063;33063;6248;3563
33064;33064;33064;2946;8153
33065;33065;33065;7374;5182
33066;33066;33066;2350;4957
33067;33067;33067;7733;9026
33068;33068;33068;1211;9552
33069;33069;33069;9906;7903
33070;33070;33070;8461;9278
33071;33071;33071;9305;3396
33072;33072;33072;3248;8549
33073;33073;33073;8974;6764
33074;33074;33074;6423;3577
33075;33075;33075;3710;2153
33076;33076;33076;3994;5909
33077;33077;33077;2151;3178
33078;33078;33078;2716;1800
33079;33079;33079;8895;228
33080;33080;33080;5580;1192
33081;33081;33081;8124;6158
33082;33082;33082;934;9455
33083;33083;33083;4409;8283
33084;33084;33084;1937;1371
33085;33085;33085;4307;6611
33086;33086;33086;2099;5695
33087;33087;33087;7891;5534
33088;33088;33088;6085;8688
33089;33089;33089;2011;2946
33090;33090;33090;8774;2932
33091;33091;33091;6792;1653
33092;33092;33092;1566;1265
33093;33093;33093;8152;6999
33094;33094;33094;5789;3697
33095;33095;33095;4319;7450
33096;33096;33096;5386;5473
33097;33097;33097;170;7246
33098;33098;33098;8127;5057
33099;33099;33099;4403;2933
33100;33100;33100;7223;2062
33101;33101;33101;3398;5732
33102;33102;33102;1335;8457
33103;33103;33103;832;1048
33104;33104;33104;5197;2159
33105;33105;33105;6300;1225
33106;33106;33106;4353;2533
33107;33107;33107;222;1291
33108;33108;33108;1252;714
33109;33109;33109;8954;9820
33110;33110;33110;3094;2670
33111;33111;33111;7077;4754
33112;33112;33112;8721;8993
33113;33113;33113;7691;2177
33114;33114;33114;5835;2816
33115;33115;33115;1635;9318
33116;33116;33116;8557;6089
33117;33117;33117;5172;8039
33118;33118;33118;3405;7003
33119;33119;33119;1969;6522
33120;33120;33120;4596;4342
33121;33121;33121;7979;9679
33122;33122;33122;7212;6587
33123;33123;33123;652;7449
33124;33124;33124;10000;9664
33125;33125;33125;6998;9291
33126;33126;33126;7451;1169
33127;33127;33127;2180;5316
33128;33128;33128;6830;1060
33129;33129;33129;8924;771
33130;33130;33130;3865;2044
33131;33131;33131;6242;4185
33132;33132;33132;971;313
33133;33133;33133;9274;6040
33134;33134;33134;8343;3660
33135;33135;33135;7880;9096
33136;33136;33136;4722;5732
33137;33137;33137;7217;1202
33138;33138;33138;1952;6788
33139;33139;33139;5187;4366
33140;33140;33140;4742;763
33141;33141;33141;5238;5526
33142;33142;33142;2653;9112
33143;33143;33143;2742;380
